Created-At;From-User;Text;Id;Sentimen
08/11/2022 14.44;Allen B.;@starfess @kjienthusiast Dyandra termasuknya bagus. Dia biasa pegang event besar, kayak pameran furniture dll. Harapannya perbaikan sistem tiketing dan qn aja sih. Yang lain kayak keamanan dan bagus banget.;1,59E+18;Positif
08/11/2022 14.49;ameng;@queenaesaa sekarang gapapa deh tds2 dibawa dyandra, emang bagus sih. ASAL jangan di ice please kekecilan, 3 hari ajapun gacukup. masa nanti mau seminggu, yang ada tipes dream nya?;1,59E+18;Positif
08/11/2022 14.57;KimKang?;@seungxpi Iya, minusnya dyandra emang cuma sedikit. Semoga mereka bisa memperbaiki di konser² lain;1,59E+18;Negatif
08/11/2022 15.13;cotton blue;@McandyByun @linaafrina2 @starfess Ini karena dyandra yang ngelobby. pengin stage yang sama persis kayak TLP korea. Dan di gas lah sama SM dan dream maker. Semua rangkaian tour TLP cuma di indonesia yang stagenya sama kayak di seoul.;1,59E+18;Positif
08/11/2022 15.25;Yass;@starfess Pinternya dyandra kali ini main di nyebar proposal ke sponsor2 brans iklanan nct juga sih kayaknya, tiket jadi bisa harga segitu (yang harusnya tiket konser nct di harga yang lebih mahal)..;1,59E+18;Positif
08/11/2022 15.25;snoopy;Tbh, seluruh staf dyandra tuh aduh jempolan sih. Gue ga tau yang lain tapi ngeliat dari reviewan promotor sebelah sih kayaknya dyandra better ya? Cuman malesin di ordal, sama gaada qn aja sih paling. Kalo misal venue mah bisa dirembukin ituh sebenernyaa. https://t.co/i9Qwanxw9I;1,59E+18;Positif
08/11/2022 15.28;Melly;@DyandraGlobal thank you dyandra! Jadi salah satu di day 1 yang kecewa banget gak bisa liat sampe perform abis, tapi gak akan kapok nonton lagi kalo yang bawa dyandra deh. Salah satu amaze adalah di sediain minum! Wait me for tds 2 ya!!!;1,59E+18;Positif
08/11/2022 15.29;snoopy;Evaluasi aja buat Dyandra, please adain qn buat festival yang kayak CAT 1 itu.;1,59E+18;Negatif
08/11/2022 15.31;.;masuk base si dyandra. Tapi emang mereka improve banget asli. Ga bohong. Holding areanya seru banget karena banyak photoboothnya. Btw kata temen gue dyandra dulu udah pernah bikin QN juga tapi gak ngaruh QN nya, mungkin karena pertimbangan itu dia ga bikin QN lagi https://t.co/4NQdAKbcTC;1,59E+18;Positif
08/11/2022 15.38;zra?;so sorry dyandra waktu itu aku underestimate sama kamu???;1,59E+18;Negatif
08/11/2022 15.43;san;sumpah ya gue tuh kekeh kenapa dyandra gaada kayak bawa2 day 1 gitu loh karena ini mulut2 jahat netizen bilang seolah ga dianggap;1,59E+18;Negatif
08/11/2022 15.46;kayla met jaehyun!;and they all super kind!! dyandra really did a great job for the link jakarta. crew nya bener2 gercep dan informatif menurut aku. kita di himbau terus buat inget barisan kita di holding area kalo mau keluar barisan untuk foto2 dan keperluan lain.;1,59E+18;Positif
08/11/2022 15.48;.;Tapi ya jujur dari awal pas tau the link bakal stop di jakarta tuh gue udah kayak please yang bawa dyandra aja jangan mecimapro. Gatau kenapa, emang sama2 busuk tapi kayak lebih condong ke dyandra. dan beneran mereka yang bawa. Terus eksekusinya cakep. Tumben banget kan;1,59E+18;Positif
08/11/2022 16.02;sam in jakarta;@starfess itzy next sama dyandra dong coba. dyandra customer relationshipnya bagus menurut gue;1,59E+18;Positif
08/11/2022 16.05;dita;@loeyforger dia nih kayaknya kurangnya di qn sih, kalo ada qn yakin makin banyak yang percaya lagi sm dyandra;1,59E+18;Negatif
08/11/2022 16.10;Bella Swan ?;RT @ellisaaprillia: Please mau banget next konsernya SM boyangrup atau girlgrup dihandlenya sama Dyandra aja. Tapi mungkin seating aja semuanya,;1,59E+18;Positif
08/11/2022 16.14;nabila;Kenapa jadi nyalahin dyandra deh? Gue malah makasih banget ke dyandra. All of them do their best loh;1,59E+18;Positif
08/11/2022 16.14;Nas;RT @sagiratuy: @roobiatul dyandra tuh udah bagus anjir ngurusin ini konser, dikasih fanzone, photobooth, TIKET MURAH.;1,59E+18;Positif
08/11/2022 16.27;ELF & Thailov?;Semoga SS10 promotornya dyandra ? https://t.co/dNzt40qdtO;1,59E+18;Positif
08/11/2022 16.34;soni off dulu;@starfess @skawhun jujur kemaren dyandra pas day 1 speakernya ada sempet sekali bunyi nging gitu tapi overall bagus banget!!?? semoga kedepannya makin bagus lagi dan pertimbangin qn untuk standing atau all seating dan di venue yang lebih gede lagi;1,59E+18;Positif
08/11/2022 16.35;??????? | Bundanya Alden;Pengalaman 2019 nonton TVXQ pake dyandra. Mostly bagus. Ada foodtruck di dalem. Cuma lama aja masuknya. Terus bisa kerjasama sama fanbase buat beli tiket kolektif jadi ga perlu ngewar tiket ? https://t.co/627ZdeyzM2;1,59E+18;Positif
08/11/2022 16.39;rAfa?;@starfess masih inget banget dyandra ga pelit bagi bagi air minum ? crew nya juga baik baik banget!!! helpful juga ?? thanks dyandra for your hardwork!! ?;1,59E+18;Positif
08/11/2022 16.40;Ta;@exteamcup @starfess Ga selalu. Sebelum pindah di bsd mereka udah pake MEIS pas SS5. Aku udah pernah ngerasain dibawa berbagai macam promotor, tapi paling mending emang dyandra walau rada mahal;1,59E+18;Positif
08/11/2022 16.41;jaejae #ForeverOnly;@leavem3al1 @PrincessThvNi @fleursdepeacher @Mamacari_ @AdeztaApriyanti soalnya udah ada rule dari dyandra ga boleh nginep di venue, buat menghindari fans kelelahan waktu konser karena konsernya masih besok malam dan mereka udah nginep dari malam;1,59E+18;Positif
08/11/2022 16.45;Mia?????;Nah ini makanya lumayan banyak yang ke cancel karena ada yang katanya dapet dari supplier gitu gitu deh padahal dyandra sekarang udah improve jauh lebih bagus https://t.co/PYDXmcnvRD;1,59E+18;Positif
08/11/2022 16.49;ais? saw 127!;sumpah real !!!!!!!!! stagenya wow banget yaallah dyandra! https://t.co/IlwzPORkzA;1,59E+18;Positif
08/11/2022 16.50;na ??;Dyandra sebelum konser aja komentar nonaktif apalagi sekarang. Dimute kali akunnya;1,59E+18;Negatif
08/11/2022 16.51;jamsjams?;Kalo dulu Pas adek aku kerja disana.. pas ss8 sama exploration itu yang kerja disana masi bisa beli dan kadang kalo orang lama diskon 10%.. staf dyandra emang cabutan dari seluruh kantor dyandra bukan yang kantor konser aja ^^;1,59E+18;Negatif
08/11/2022 16.51;jamsjams?;btw mau cerita dyandra.. dulu adek aku kerja di dyandra nya bukan yang kantor khusus konser aja.. jadi sampe sekarang masih punya temen disana dan kata dia ticketing nct ini bagus banget karena temennya bilang ordal aja gabisa beli.. bahkan klien lama dyandra minta ke kantor gabisa di kasih beli;1,59E+18;Positif
08/11/2022 16.53;jamsjams?;Bagus sih kata gue dyandra ini tahun ini..eh nct ini cuma emang sedih sakit hati pas day 1 belom sembuh ??;1,59E+18;Positif
08/11/2022 16.55;selma?;Tapi ya jujur dari awal pas tau the link bakal stop di jakarta tuh gue udah kayak please yang bawa dyandra aja jangan mecimapro. Gatau kenapa, emang sama2 busuk tapi kayak lebih condong ke dyandra. dan beneran mereka yang bawa. Terus eksekusinya cakep. Tumben banget kan;1,59E+18;Positif
08/11/2022 16.57;ino;Sumpah kalian yang belum tau kerja lapangannya Dyandra.. Woah... MEREKA ITU KEREN BANGET ... dari mulai antrian aku dari subuh mereka yang atur. Mereka yang jaga. Mereka yang ingetin makan, minum. Ga lelah kasih minum. https://t.co/31zmRsmsqe;1,59E+18;Positif
08/11/2022 16.58;?;Serius aku suka ticketingnya dyandra sih, gapake member-memberan kayak sebelah ribet. https://t.co/U0I0KIc45W;1,59E+18;Positif
08/11/2022 17.07;(busy) yoyo!;@moniqrants dyandra mecima gaada yang bener semua;1,59E+18;Negatif
08/11/2022 17.11;Ali;Dyandra emang terbaik! https://t.co/q2UFKxXnv9;1,59E+18;Positif
08/11/2022 17.12;Agnes;@starfess #SS8inJakarta juga yang bawa dyandra,stagenya bener bener dibuat sesuai korea punya, terus antrinya rapi banget;1,59E+18;Positif
08/11/2022 17.15;ian: pcd mode on.;@wiintery Dyandra bagus kok itu, minus ticketing sama qn aja. Dimanjain kita kemaren sama dyandra ada tugu neobong dalem sama luar, terowongan 2baddies, waiting room member serasa kondangan;1,59E+18;Positif
08/11/2022 17.41;Jaehyun;@azis95 @dearparksungjin Berarti fix ya the dream show 2 dibawa lagi sama dyandra?;1,59E+18;Positif
08/11/2022 17.59;c;Tadinya curiga LOL bakal dibawain dyandra, karena waktu itu liat misse diundang ke LOL fanfest, tapi semoga IYA??Amin? https://t.co/Sl65z3fWXM;1,59E+18;Positif
08/11/2022 18.01;????;Dyandra sebenernya manage konsernya udah oke banget, cuma kedepannya bisa kali ya kalo buat konser pake QN + penukaran tiket yang pake surat kuasa harus lebih teliti lagi biar ga kejadian barcodenya Udah ke claim pas mau ambil tiket.;1,59E+18;Negatif
08/11/2022 18.02;da.;RT @meiueooo: @jjhvalss97 @SMTOWN_JKT @DyandraGlobal totally agree with you. aku ga terima pada muji dyandra karena mereka cukup fucked…;1,59E+18;Negatif
08/11/2022 18.16;Diamond Girl;RT @azis95: Dyandra emang terbaik!;1,59E+18;Positif
08/11/2022 18.20;?;@starfess tapi emang Dyandra ini bagus sih menurut gue,niat banget kemaren tuh di venue bener² buat tempat foto²nya tuh banyak,udah gitu stafnya juga baik dan ramah²;1,59E+18;Positif
08/11/2022 18.26;nad?;Dyandra emang keren pas gue nonton exploration, TAPI sayang banget ga ada qn jadinya pas mau masuk holding area barisannya jadi lumayan rusuh. Mungkin next konser tolong dibuatin qn please banget ini mah @DyandraGlobal ? https://t.co/WO7hMhLnhN;1,59E+18;Negatif
08/11/2022 18.26;vir;@loeyforger iya semoga next konser beneran pake qn ya di dyandra;1,59E+18;Positif
08/11/2022 18.35;aniN ?;RT @nananyamark: @starfess tapi sorry masih kecewa sebagus apapun dan seeffort apapun dyandra gabisa balikin 2.5 gue yang terbuang sia sia :);1,59E+18;Negatif
08/11/2022 18.37;kyoong rose moomin???;good emang aku ngerasain sih ticketing the link kemaren bagus gaada drama yang kayak sebelah. bisa ngomong gini because dapet war sendiri, open ticketing jam 1.27 tapi dapet di jam 2.27 lancar webnya dan terbukti gaada yang sus di jumlah penjualannya per section. lanjutin dyandra ?? https://t.co/EdLqQ35WYY;1,59E+18;Positif
08/11/2022 18.43;Nina;@starfess konser kpop pertamaku adalah by dyandra, SS5 tahun 2013 ? nonton di standing, seru banget;1,59E+18;Positif
08/11/2022 18.44;kyoong rose moomin???;mantep banget adil ke fans, sempet minta tolong ke temennya temenku yang kerja di dyandra juga tapi katanya cari aja wts an di twitter. kaget juga kemaren day 2 ada calo yang minta beli tiket gelangku padahal yang aku pake day 1 langsung mikir hah masa calo malah cari tiket sih bukannya dah dijatah ya https://t.co/5bLyINDKJv;1,59E+18;Positif
08/11/2022 19.02;meg~??;@starfess Pengalaman ss8 dibawa dyandra, aku mengaku puas dan suka dari lighting, stage,sound system dan kalau yang seating juga nyaman. Memang kurangnya dari dulu tuh terkait tiket because gaada qn. Waktu ss8 aku antri dari jam set 5 subuh guys~ ? tp elf gak;1,59E+18;Positif
08/11/2022 19.03;A.;sumpah dyandra keren. ? https://t.co/VaplnnOx9R;1,59E+18;Positif
08/11/2022 19.06;markleecanada;@starfess Rame banget tapi beneran dyandra keren abis;1,59E+18;Positif
08/11/2022 19.56;eka;bener, dyandra udah banyak improve dari konser sebelumnya???? https://t.co/QCA91DJCr3;1,59E+18;Positif
08/11/2022 19.56;?;gue ada foto sama temen-temen, itu yang fotoin fotografer dari team nya dyandra, pas foto 2 kali udah mau stop malah ditanya “lagi ga?” padahal disitu dia lagi megang kamera berat + lagi kerja, tapi tetep nyempetin buat fotoin? https://t.co/9gxFYpzzMe;1,59E+18;Positif
08/11/2022 19.58;sáni;RT @nct_menfess: guys terharu banget liat misse dyandra nangis begini? mereka kerja keras untuk konser nct!;1,59E+18;Positif
08/11/2022 20.07;?;@littlesheep1010 karena biasanya dapet jatah calo kali ya, emang dyandra udah bagus sih mengurangi percaloan dan emang mostly tiket disebar aja gitu buat penonton, penonton punya chance yang sama (gapake member2an dll).;1,59E+18;Positif
08/11/2022 20.09;Elya;gue jadi suka sama dyandra https://t.co/5tXQUvhLuK;1,59E+18;Positif
08/11/2022 20.26;Melly;@endearingiituyong you have to know! aku ngeluapin uneg-uneg ku di igs karna masih ga ikhlas banget dan gatau mau marah ke siapa, rasanya ungkapin kekecewaan ya paling tepat ke pihak dyandra, and they saw my ig story ? https://t.co/TNeAjQOYTM;1,59E+18;Negatif
08/11/2022 20.45;currently in post-concert syndrome;Tds2 tolong dyandra lagi yang bawa tapi please kalo pake qn tolong yang udah otomatis kayak seating biar gausah ngantri dari pagi pas redeem tiket ??;1,59E+18;Negatif
08/11/2022 20.58;indahyun;Maafin aku ya dyandra waktu itu suudzon sama kamu, ternyata kamu sebagus ini https://t.co/kN8qtMg1JD;1,59E+18;Positif
08/11/2022 21.29;UKDIAH;Gue masih better. Di samping kelakuan norak orang2 yang dorong, @DyandraGlobal bisa banget ngurangin resiko. Sebagai penonton Day 1 yang damai, gue sangat merasa dirugikan oleh orang2 norak dan bad planningnya Dyandra ?;1,59E+18;Positif
08/11/2022 21.53;itsyou.ra;bener banget diperhatiin jangan sampe salah section ditanya mau kemana dikasih dengan jelas kalau kita nanya di hati-hatiin pas lagi jalan bener bener best itu crew dyandra jujur https://t.co/gCxc1wKhcM;1,59E+18;Positif
08/11/2022 21.54;K ? | Military Wife;sebagai bagian dari dyandra, happy juga liat review bagus gini https://t.co/npqvPHS4Y6;1,59E+18;Positif
08/11/2022 21.59;sasa,;@starfess tapi emang dyandra pelayanannya bagus bangettt sih. stafnya itu loh Ramah-ramah aku suka;1,59E+18;Positif
08/11/2022 22.00;Ri;@fleursdepeacher SETUJU DYANDRA BEST BANGET ASLI stafNYA PADA BAIK2 BANGET DAN PEDULI NAWARIN MINUM SUKA BANGET POKOKNYA SEMOGA NEXT YANG BAWA ANAK SM DYANDRA LAGI;1,59E+18;Positif
08/11/2022 22.01;??;untung artis sm udah pasti dibawa dyandra https://t.co/bcaKoe8eMl;1,59E+18;Positif
08/11/2022 22.08;Ge;baca review2 soal staf dyandra gue kayak terharu dah;1,59E+18;Positif
08/11/2022 22.20;?????;ss8 dibawa dyandra ticketing oke, stage oke, tapi antrian ga oke ? tenda makan juga dikit, antri panjang banget padahal masuknya cepet(?) belum lagi kalo dyandra banyak ordalnya juga… semua promotor ada plus minusnya https://t.co/SRGMMkGPbJ;1,59E+18;Negatif
08/11/2022 22.27;?. Esti Febrianti;DYANDRA TUH EMANG BAGUS ??? https://t.co/9xM4mm4a9x;1,59E+18;Positif
08/11/2022 23.06;widss????;Terus panitia keamanannya selalu ada yang ngecek tiap sisi kayak nanya oke aman gitu, ditambah booth fotonya kece-kece sih semoga dyandra bisa lebih baik terus;1,59E+18;Positif
08/11/2022 23.47;mbakdy?;@koalsce @starfess Tapi kalo sama dyandra kita harus effort lebih banyak buat dapet tiket, karena nauzubillahminzalik calonya ngeri²?;1,59E+18;Negatif
09/11/2022 00.01;Mary;RT @yunocults: and they all super kind!! dyandra really did a great job for the link jakarta. crew nya bener2 gercep dan informatif;1,59E+18;Positif
09/11/2022 00.34;B.;kalaupun Dyandra lagi gapapa sih, kemarin udah keren minus di qn standing aja ?;1,59E+18;Negatif
09/11/2022 00.50;Del;@starfess mantep juga kalo dyandra ga gempa lagi tribune nya soalnya di super show 8 bergetar semua dari ujung rambut sampe ujung kuku kaki padahal sebatas hentak2 kaki :'))));1,59E+18;Positif
09/11/2022 01.37;nabu. mt after dm;@starfess tapi emang dibanding si kuning emang bagusan dyandra sih, cuma war tiketnya susah bener sama gaada qn aja kalo bawa artis yang lagi hype banget 2/3 hari bisa lah ya misalnya pake ice lagi;1,59E+18;Negatif
09/11/2022 05.11;??;@starfess SUMPAH BENER BANGET. staf dyandra baik2 semua bahkan sampe securitynya juga. Waktu konser jalan, crewnya selalu ngecek apa ada yang butuh minum atau ga sambil bawa air mineral gelas. Selalu tanya ada yang merasa gaenak badan atau ga.;1,59E+18;Positif
09/11/2022 06.19;oit;dyandra sekarang dipuji2. tapi bagus deh berarti ada keinginan untuk belajar dan evaluasi ?;1,59E+18;Positif
09/11/2022 06.19;dina ??;RT @suhpremacistJ: staf dyandra tuh baik2 dan lucu2 banget kemaren….beneran deh fans sama mereka juga jadi akrab banget gemes;1,59E+18;Positif
09/11/2022 08.29;alumni day1;sebagai alumni day 1 aku ngerasa sakit hati , Dyandra sujud sama day 2. kita day 1 dapet apa feeling anak day 1 itu valid, sakitnya bener bener sakit tapi banyak orang pada salty sama kekecewaan anak day 1 https://t.co/VGkrGZMJlC;1,59E+18;Negatif
09/11/2022 09.00;?;@rsnkdy hmm di sini konteks bahasan pertama kan masalah kompensasi, gaada yang bilang kalian ga berhak kecewa. Semua kayaknya menyayangkan konser harus distop, tapi ga sepakatnya kalo dyandra yang harus disalahkan (karena kurang antisipasi etc);1,59E+18;Negatif
09/11/2022 09.06;Lusheinthesky;@petrararuu Dyandra tu promotor yang emang udah berpengalaman buat event2..makanya sebenernya oke..cuma masih belum banyak jam terbangnya di per kpop an..semoga kedepan makin banyak nih dyandra handle kpop;1,59E+18;Positif
09/11/2022 09.12;OPEN SHARING SEASON GREETING NCT;@Arsela1109 @starfess coba kalo ada konfirmasi perjanjian coba kalo ada qn coba kalo penjaagaanya kayak di day 2 pasti juga gaada tuh kejadian roboh kayak day 1 kamu ga ngerasain di day 1 kan ya ? aku disini juga ga sepenuhnya nyalahin dyandra aku cuma berkeluh kesah;1,59E+18;Negatif
09/11/2022 09.12;joey met jaehyun?;@tyongstellation dan katanya tuh dyandra udah mau minta lanjut (berarti bisa kan harusnya lanjut) tapi SMnya yang ga mau ya gara' kerusuhan itu, dyandra banyak banget kekurangan nya dan banyak banget yang bisa diimprove tapi on the other side fansnya juga banyak salahnya;1,59E+18;Negatif
09/11/2022 09.21;joey met jaehyun?;@tyongstellation pokoknya intinya mah saya setuju kalo dyandra masih banyak yang perlu diimprove;1,59E+18;Negatif
09/11/2022 09.27;yunaunaa;Tapi dibanding yang lain , Emang Dyandra ini Paling effort si bagusnya , aku ikhlas kalo ASTROAD dipegang mereka sepertinyaa https://t.co/WeDM2Du33r;1,59E+18;Positif
09/11/2022 09.28;Arsela;@nananyamark @starfess Bukan ga boleh tapi sebelum kecewa sama Dyandra berkaca lah sama kelakuan orang2 yang di day1 kenapa mesti kejadian kayak di day1 baru belajar. Masalah qn emang dari dulu Dyandra ga pake qn gaada sampe di berhentikan.;1,59E+18;Negatif
09/11/2022 10.26;nay PCD The Link?;Bismillah DYANDRA for TDS 2 Jakarta @DyandraGlobal https://t.co/CFIrGjVKTh;1,59E+18;Positif
09/11/2022 10.28;Shila;dyandra kalo mau bawa dream kesini minimal 3 hari ya??;1,59E+18;Negatif
09/11/2022 10.28;Tdaaa92;@nctzenbase Fix sih ? gapapa bagus kok dyandra mungkin nanti bakalan di bikin qn biar ga kayak kemaren;1,59E+18;Positif
